ID,Parent SKU,SKU,Description,Regular price,Brand,Cat,Color,Prime style,Pocket shape,Collection name,Consignment,Placket Shape,Placket Type,Sleeves type,Collar type,Size,Generation
,,#p30211#,شماغ - الشياكة - رجالي - 44,25,,Headgear>Alshiaka>Shumagh,,,,,,,,,,,
,#p30211#,301810211,شماغ - الشياكة - رجالي - 58,30,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,44,Men
,#p30211#,302201221,شماغ - الشياكة - رجالي - 38,25,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,58,Men
,#p30211#,302202208,شماغ - الشياكة - شباب - 52,25,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,38,Men
,#p30211#,302202216,شماغ - الشياكة - رجالي - 62,30,Alshiaka,Headgear>Alshiaka>Shumagh,Cream,Chinese Shumagh Cream,NA,Seasonal,Non Consignment,NA,NA,NA,NA,52,Youth
,#p30211#,302210223,شماغ - الشياكة - رجالي - 58,30,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,62,Men
,#p30211#,302602221,شماغ - الشياكة - رجالي - 60,30,Alshiaka,Headgear>Alshiaka>Shumagh,Cream,Chinese Shumagh Cream,NA,Seasonal,Non Consignment,NA,NA,NA,NA,58,Men
,#p30211#,302602222,شماغ - الشياكة - رجالي - 60,30,Alshiaka,Headgear>Alshiaka>Shumagh,Cream,Chinese Shumagh Cream,NA,Seasonal,Non Consignment,NA,NA,NA,NA,60,Men
,#p30211#,303411222,شماغ - الشياكة - رجالي - 62,30,Alshiaka,Headgear>Alshiaka>Shumagh,Cream,Chinese Shumagh Cream,NA,Seasonal,Non Consignment,NA,NA,NA,NA,60,Men
,#p30211#,303411223,شماغ - الشياكة - شباب - 46,55,Alshiaka,Headgear>Alshiaka>Shumagh,Cream,Chinese Shumagh Cream,NA,Seasonal,Non Consignment,NA,NA,NA,NA,62,Men
,#p30211#,305201213,شماغ - الشياكة - رجالي - 38,25,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,46,Youth
,#p30211#,322010208,شماغ - الشياكة - رجالي - 38,25,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,38,Men
,#p30211#,322202208,شماغ - الشياكة - رجالي - 42,25,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,38,Men
,#p30211#,322202210,شماغ - الشياكة - شباب - 46,25,Alshiaka,Headgear>Alshiaka>Shumagh,Cream,Chinese Shumagh Cream,NA,Seasonal,Non Consignment,NA,NA,NA,NA,42,Men
,#p30211#,322202212,شماغ - الشياكة - شباب - 50,25,Alshiaka,Headgear>Alshiaka>Shumagh,Cream,Chinese Shumagh Cream,NA,Seasonal,Non Consignment,NA,NA,NA,NA,46,Youth
,#p30211#,322202214,شماغ - الشياكة - شباب - 52,25,Alshiaka,Headgear>Alshiaka>Shumagh,Cream,Chinese Shumagh Cream,NA,Seasonal,Non Consignment,NA,NA,NA,NA,50,Youth
,#p30211#,322202216,شماغ - الشياكة - رجالي - 55,30,Alshiaka,Headgear>Alshiaka>Shumagh,Cream,Chinese Shumagh Cream,NA,Seasonal,Non Consignment,NA,NA,NA,NA,52,Youth
,#p30211#,322202219,شماغ - الشياكة - رجالي - 38,25,Alshiaka,Headgear>Alshiaka>Shumagh,Cream,Chinese Shumagh Cream,NA,Seasonal,Non Consignment,NA,NA,NA,NA,55,Men
,#p30211#,322301208,شماغ - الشياكة - رجالي - 38,25,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,38,Men
,#p30211#,322410208,شماغ - الشياكة - رجالي - 42,25,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,38,Men
,#p30211#,322410210,شماغ - الشياكة - رجالي - 55,30,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,42,Men
,#p30211#,327901219,شماغ - الشياكة - رجالي - 62,30,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,55,Men
,#p30211#,327901223,شماغ - الشياكة - رجالي - 55,30,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,62,Men
,#p30211#,327902219,شماغ - الشياكة - رجالي - 58,30,Alshiaka,Headgear>Alshiaka>Shumagh,Cream,Chinese Shumagh Cream,NA,Seasonal,Non Consignment,NA,NA,NA,NA,55,Men
,#p30211#,327902221,شماغ - الشياكة - رجالي - 60,30,Alshiaka,Headgear>Alshiaka>Shumagh,Cream,Chinese Shumagh Cream,NA,Seasonal,Non Consignment,NA,NA,NA,NA,58,Men
,#p30211#,327902222,شماغ - الشياكة - رجالي - 62,30,Alshiaka,Headgear>Alshiaka>Shumagh,Cream,Chinese Shumagh Cream,NA,Seasonal,Non Consignment,NA,NA,NA,NA,60,Men
,#p30211#,327902223,شماغ - الشياكة - رجالي - 55,30,Alshiaka,Headgear>Alshiaka>Shumagh,Cream,Chinese Shumagh Cream,NA,Seasonal,Non Consignment,NA,NA,NA,NA,62,Men
,#p30211#,328001219,شماغ - الشياكة - رجالي - 58,30,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,55,Men
,#p30211#,328001221,شماغ - الشياكة - رجالي - 62,30,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,58,Men
,#p30211#,328001223,شماغ - الشياكة - رجالي - 55,30,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,62,Men
,#p30211#,328010219,شماغ - الشياكة - رجالي - 58,30,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,55,Men
,#p30211#,328010221,شماغ - الشياكة - رجالي - 60,30,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,58,Men
,#p30211#,328010222,شماغ - الشياكة - رجالي - 62,30,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,60,Men
,#p30211#,328010223,شماغ - الشياكة - رجالي - 42,25,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,62,Men
,#p30211#,328101210,شماغ - الشياكة - شباب - 52,25,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,42,Men
,#p30211#,328101216,شماغ - الشياكة - رجالي - 55,30,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,52,Youth
,#p30211#,328101219,شماغ - الشياكة - رجالي - 60,30,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,55,Men
,#p30211#,328101222,شماغ - الشياكة - رجالي - 62,30,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,60,Men
,#p30211#,328101223,شماغ - الشياكة - رجالي - 42,25,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,62,Men
,#p30211#,328102210,شماغ - الشياكة - شباب - 46,25,Alshiaka,Headgear>Alshiaka>Shumagh,Cream,Chinese Shumagh Cream,NA,Seasonal,Non Consignment,NA,NA,NA,NA,42,Men
,#p30211#,328102212,شماغ - الشياكة - شباب - 50,25,Alshiaka,Headgear>Alshiaka>Shumagh,Cream,Chinese Shumagh Cream,NA,Seasonal,Non Consignment,NA,NA,NA,NA,46,Youth
,#p30211#,328102214,شماغ - الشياكة - شباب - 52,25,Alshiaka,Headgear>Alshiaka>Shumagh,Cream,Chinese Shumagh Cream,NA,Seasonal,Non Consignment,NA,NA,NA,NA,50,Youth
,#p30211#,328102216,شماغ - الشياكة - رجالي - 55,30,Alshiaka,Headgear>Alshiaka>Shumagh,Cream,Chinese Shumagh Cream,NA,Seasonal,Non Consignment,NA,NA,NA,NA,52,Youth
,#p30211#,328102219,شماغ - الشياكة - رجالي - 58,30,Alshiaka,Headgear>Alshiaka>Shumagh,Cream,Chinese Shumagh Cream,NA,Seasonal,Non Consignment,NA,NA,NA,NA,55,Men
,#p30211#,328102221,شماغ - الشياكة - رجالي - 60,30,Alshiaka,Headgear>Alshiaka>Shumagh,Cream,Chinese Shumagh Cream,NA,Seasonal,Non Consignment,NA,NA,NA,NA,58,Men
,#p30211#,328102222,شماغ - الشياكة - رجالي - 62,30,Alshiaka,Headgear>Alshiaka>Shumagh,Cream,Chinese Shumagh Cream,NA,Seasonal,Non Consignment,NA,NA,NA,NA,60,Men
,#p30211#,328102223,شماغ - الشياكة - رجالي - 42,25,Alshiaka,Headgear>Alshiaka>Shumagh,Cream,Chinese Shumagh Cream,NA,Seasonal,Non Consignment,NA,NA,NA,NA,62,Men
,#p30211#,328110210,شماغ - الشياكة - شباب - 46,25,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,42,Men
,#p30211#,328110212,شماغ - الشياكة - شباب - 50,25,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,46,Youth
,#p30211#,328110214,شماغ - الشياكة - شباب - 52,25,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,50,Youth
,#p30211#,328110216,شماغ - الشياكة - رجالي - 55,30,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,52,Youth
,#p30211#,328110219,شماغ - الشياكة - رجالي - 58,30,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,55,Men
,#p30211#,328110221,شماغ - الشياكة - رجالي - 60,30,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,58,Men
,#p30211#,328110222,شماغ - الشياكة - رجالي - 62,30,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,60,Men
,#p30211#,328110223,شماغ - الشياكة - رجالي - 55,30,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,62,Men
,#p30211#,328201219,شماغ - الشياكة - رجالي - 60,30,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,55,Men
,#p30211#,328201222,شماغ - الشياكة - رجالي - 62,30,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,60,Men
,#p30211#,328201223,شماغ - الشياكة - رجالي - 55,30,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,62,Men
,#p30211#,328202219,شماغ - الشياكة - رجالي - 58,30,Alshiaka,Headgear>Alshiaka>Shumagh,Cream,Chinese Shumagh Cream,NA,Seasonal,Non Consignment,NA,NA,NA,NA,55,Men
,#p30211#,328202221,شماغ - الشياكة - رجالي - 60,30,Alshiaka,Headgear>Alshiaka>Shumagh,Cream,Chinese Shumagh Cream,NA,Seasonal,Non Consignment,NA,NA,NA,NA,58,Men
,#p30211#,328202222,شماغ - الشياكة - رجالي - 62,30,Alshiaka,Headgear>Alshiaka>Shumagh,Cream,Chinese Shumagh Cream,NA,Seasonal,Non Consignment,NA,NA,NA,NA,60,Men
,#p30211#,328202223,شماغ - الشياكة - رجالي - 42,25,Alshiaka,Headgear>Alshiaka>Shumagh,Cream,Chinese Shumagh Cream,NA,Seasonal,Non Consignment,NA,NA,NA,NA,62,Men
,#p30211#,328210210,شماغ - الشياكة - شباب - 46,25,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,42,Men
,#p30211#,328210212,شماغ - الشياكة - شباب - 50,25,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,46,Youth
,#p30211#,328210214,شماغ - الشياكة - شباب - 52,25,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,50,Youth
,#p30211#,328210216,شماغ - الشياكة - رجالي - 55,30,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,52,Youth
,#p30211#,328210219,شماغ - الشياكة - رجالي - 58,30,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,55,Men
,#p30211#,328210221,شماغ - الشياكة - رجالي - 60,30,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,58,Men
,#p30211#,328210222,شماغ - الشياكة - رجالي - 62,30,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,60,Men
,#p30211#,328210223,شماغ - الشياكة - رجالي - 42,25,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,62,Men
,#p30211#,328701210,شماغ - الشياكة - شباب - 46,25,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,42,Men
,#p30211#,328701212,شماغ - الشياكة - شباب - 50,25,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,46,Youth
,#p30211#,328701214,شماغ - الشياكة - شباب - 52,25,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,50,Youth
,#p30211#,328701216,شماغ - الشياكة - رجالي - 55,30,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,52,Youth
,#p30211#,328701219,شماغ - الشياكة - رجالي - 58,30,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,55,Men
,#p30211#,328701221,شماغ - الشياكة - رجالي - 60,30,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,58,Men
,#p30211#,328701222,شماغ - الشياكة - رجالي - 42,25,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,60,Men
,#p30211#,328802210,شماغ - الشياكة - شباب - 46,25,Alshiaka,Headgear>Alshiaka>Shumagh,Cream,Chinese Shumagh Cream,NA,Seasonal,Non Consignment,NA,NA,NA,NA,42,Men
,#p30211#,328802212,شماغ - الشياكة - شباب - 50,25,Alshiaka,Headgear>Alshiaka>Shumagh,Cream,Chinese Shumagh Cream,NA,Seasonal,Non Consignment,NA,NA,NA,NA,46,Youth
,#p30211#,328802214,شماغ - الشياكة - شباب - 52,25,Alshiaka,Headgear>Alshiaka>Shumagh,Cream,Chinese Shumagh Cream,NA,Seasonal,Non Consignment,NA,NA,NA,NA,50,Youth
,#p30211#,328802216,شماغ - الشياكة - رجالي - 55,30,Alshiaka,Headgear>Alshiaka>Shumagh,Cream,Chinese Shumagh Cream,NA,Seasonal,Non Consignment,NA,NA,NA,NA,52,Youth
,#p30211#,328802219,شماغ - الشياكة - رجالي - 58,30,Alshiaka,Headgear>Alshiaka>Shumagh,Cream,Chinese Shumagh Cream,NA,Seasonal,Non Consignment,NA,NA,NA,NA,55,Men
,#p30211#,328802221,شماغ - الشياكة - رجالي - 60,30,Alshiaka,Headgear>Alshiaka>Shumagh,Cream,Chinese Shumagh Cream,NA,Seasonal,Non Consignment,NA,NA,NA,NA,58,Men
,#p30211#,328802222,شماغ - الشياكة - رجالي - 55,30,Alshiaka,Headgear>Alshiaka>Shumagh,Cream,Chinese Shumagh Cream,NA,Seasonal,Non Consignment,NA,NA,NA,NA,60,Men
,#p30211#,336610219,شماغ - الشياكة - رجالي - 55,30,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,55,Men
,#p30211#,336710219,شماغ - الشياكة - رجالي - 58,30,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,55,Men
,#p30211#,336710221,شماغ - الشياكة - رجالي - 60,30,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,58,Men
,#p30211#,336710222,شماغ - الشياكة - رجالي - 55,30,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,60,Men
,#p30211#,336801219,شماغ - الشياكة - رجالي - 58,30,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,55,Men
,#p30211#,336801221,شماغ - الشياكة - رجالي - 60,30,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,58,Men
,#p30211#,336801222,شماغ - الشياكة - رجالي - 40,25,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,60,Men
,#p30211#,342504209,شماغ - الشياكة - رجالي - 44,25,Alshiaka,Headgear>Alshiaka>Shumagh,Grey,Chinese Shumagh Grey,NA,Seasonal,Non Consignment,NA,NA,NA,NA,40,Men
,#p30211#,342504211,شماغ - الشياكة - شباب - 48,25,Alshiaka,Headgear>Alshiaka>Shumagh,Grey,Chinese Shumagh Grey,NA,Seasonal,Non Consignment,NA,NA,NA,NA,44,Men
,#p30211#,342504213,شماغ - الشياكة - شباب - 52,25,Alshiaka,Headgear>Alshiaka>Shumagh,Grey,Chinese Shumagh Grey,NA,Seasonal,Non Consignment,NA,NA,NA,NA,48,Youth
,#p30211#,342504216,شماغ - الشياكة - رجالي - 55,30,Alshiaka,Headgear>Alshiaka>Shumagh,Grey,Chinese Shumagh Grey,NA,Seasonal,Non Consignment,NA,NA,NA,NA,52,Youth
,#p30211#,342504219,شماغ - الشياكة - رجالي - 58,30,Alshiaka,Headgear>Alshiaka>Shumagh,Grey,Chinese Shumagh Grey,NA,Seasonal,Non Consignment,NA,NA,NA,NA,55,Men
,#p30211#,342504221,شماغ - الشياكة - رجالي - 60,30,Alshiaka,Headgear>Alshiaka>Shumagh,Grey,Chinese Shumagh Grey,NA,Seasonal,Non Consignment,NA,NA,NA,NA,58,Men
,#p30211#,342504222,شماغ - الشياكة - رجالي - 55,30,Alshiaka,Headgear>Alshiaka>Shumagh,Grey,Chinese Shumagh Grey,NA,Seasonal,Non Consignment,NA,NA,NA,NA,60,Men
,#p30211#,342616219,شماغ - الشياكة - رجالي - 58,30,Alshiaka,Headgear>Alshiaka>Shumagh,Beige,Chinese Shumagh Beige,NA,Seasonal,Non Consignment,NA,NA,NA,NA,55,Men
,#p30211#,342616221,شماغ - الشياكة - رجالي - 60,30,Alshiaka,Headgear>Alshiaka>Shumagh,Beige,Chinese Shumagh Beige,NA,Seasonal,Non Consignment,NA,NA,NA,NA,58,Men
,#p30211#,342616222,شماغ - الشياكة - شباب - 46,25,Alshiaka,Headgear>Alshiaka>Shumagh,Beige,Chinese Shumagh Beige,NA,Seasonal,Non Consignment,NA,NA,NA,NA,60,Men
,#p30211#,348201212,شماغ - الشياكة - شباب - 50,25,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,46,Youth
,#p30211#,348201214,شماغ - الشياكة - شباب - 46,25,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,50,Youth
,#p30211#,348210212,شماغ - الشياكة - رجالي - 55,30,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,46,Youth
,#p30211#,348210219,شماغ - الشياكة - رجالي - 60,30,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,55,Men
,#p30211#,348210222,شماغ - الشياكة - رجالي - 55,30,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,60,Men
,#p30211#,348301219,شماغ - الشياكة - رجالي - 60,30,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,55,Men
