ID,Parent SKU,SKU,Description,Regular price,Brand,Cat,Color,Prime style,Pocket shape,Collection name,Consignment,Placket Shape,Placket Type,Sleeves type,Collar type,Size,Generation
,#p30211#,359301223,شماغ - الشياكة - رجالي - 42,99,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,62,Men
,#p30211#,359310210,شماغ - الشياكة - شباب - 46,99,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,42,Youth
,#p30211#,359310212,شماغ - الشياكة - شباب - 50,99,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,46,Youth
,#p30211#,359310214,شماغ - الشياكة - شباب - 52,99,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,50,Youth
,#p30211#,359310216,شماغ - الشياكة - رجالي - 55,199,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,52,Youth
,#p30211#,359310219,شماغ - الشياكة - رجالي - 58,199,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,55,Men
,#p30211#,359310221,شماغ - الشياكة - رجالي - 60,199,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,58,Men
,#p30211#,359310222,شماغ - الشياكة - رجالي - 62,199,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,60,Men
,#p30211#,359310223,شماغ - الشياكة - رجالي - 40,65,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,62,Men
,#p30211#,359501209,شماغ - الشياكة - رجالي - 42,65,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,40,Men
,#p30211#,359501210,شماغ - الشياكة - شباب - 46,65,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,42,Men
,#p30211#,359501212,شماغ - الشياكة - شباب - 50,65,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,46,Youth
,#p30211#,359501214,شماغ - الشياكة - شباب - 52,65,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,50,Youth
,#p30211#,359501216,شماغ - الشياكة - رجالي - 55,95,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,52,Youth
,#p30211#,359501219,شماغ - الشياكة - رجالي - 58,95,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,55,Men
,#p30211#,359501221,شماغ - الشياكة - رجالي - 60,95,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,58,Men
,#p30211#,359501222,شماغ - الشياكة - رجالي - 62,95,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,60,Men
,#p30211#,359501223,شماغ - الشياكة - رجالي - 55,95,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,62,Men
,#p30211#,359502219,شماغ - الشياكة - رجالي - 58,95,Alshiaka,Headgear>Alshiaka>Shumagh,Cream,Chinese Shumagh Cream,NA,Seasonal,Non Consignment,NA,NA,NA,NA,55,Men
,#p30211#,359502221,شماغ - الشياكة - رجالي - 60,95,Alshiaka,Headgear>Alshiaka>Shumagh,Cream,Chinese Shumagh Cream,NA,Seasonal,Non Consignment,NA,NA,NA,NA,58,Men
,#p30211#,359502222,شماغ - الشياكة - رجالي - 62,95,Alshiaka,Headgear>Alshiaka>Shumagh,Cream,Chinese Shumagh Cream,NA,Seasonal,Non Consignment,NA,NA,NA,NA,60,Men
,#p30211#,359502223,شماغ - الشياكة - رجالي - 38,65,Alshiaka,Headgear>Alshiaka>Shumagh,Cream,Chinese Shumagh Cream,NA,Seasonal,Non Consignment,NA,NA,NA,NA,62,Men
,#p30211#,359510208,شماغ - الشياكة - رجالي - 42,65,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,38,Men
,#p30211#,359510210,شماغ - الشياكة - شباب - 46,65,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,42,Men
,#p30211#,359510212,شماغ - الشياكة - شباب - 50,65,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,46,Youth
,#p30211#,359510214,شماغ - الشياكة - شباب - 52,65,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,50,Youth
,#p30211#,359510216,شماغ - الشياكة - رجالي - 55,95,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,52,Youth
,#p30211#,359510219,شماغ - الشياكة - رجالي - 58,95,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,55,Men
,#p30211#,359510221,شماغ - الشياكة - رجالي - 60,95,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,58,Men
,#p30211#,359510222,شماغ - الشياكة - رجالي - 62,95,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,60,Men
,#p30211#,359510223,شماغ - الشياكة - رجالي - 42,25,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,62,Men
,#p30211#,364501210,شماغ - الشياكة - شباب - 46,25,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,42,Men
,#p30211#,364501212,شماغ - الشياكة - شباب - 50,25,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,46,Youth
,#p30211#,364501214,شماغ - الشياكة - شباب - 52,25,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,50,Youth
,#p30211#,364501216,شماغ - الشياكة - رجالي - 55,30,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,52,Youth
,#p30211#,364501219,شماغ - الشياكة - رجالي - 58,30,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,55,Men
,#p30211#,364501221,شماغ - الشياكة - رجالي - 60,30,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,58,Men
,#p30211#,364501222,شماغ - الشياكة - رجالي - 38,25,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,60,Men
,#p30211#,364510208,شماغ - الشياكة - شباب - 46,25,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,38,Men
,#p30211#,364510212,شماغ - الشياكة - رجالي - 58,30,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,46,Youth
,#p30211#,364510221,شماغ - الشياكة - رجالي - 55,30,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,58,Men
,#p30211#,364601219,شماغ - الشياكة - رجالي - 58,30,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,55,Men
,#p30211#,364601221,شماغ - الشياكة - رجالي - 60,30,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,58,Men
,#p30211#,364601222,شماغ - الشياكة - رجالي - 55,30,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,60,Men
,#p30211#,364610219,شماغ - الشياكة - رجالي - 58,30,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,55,Men
,#p30211#,364610221,شماغ - الشياكة - رجالي - 40,65,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,58,Men
,#p30211#,364701209,شماغ - الشياكة - رجالي - 42,65,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,40,Men
,#p30211#,364701210,شماغ - الشياكة - شباب - 46,65,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,42,Men
,#p30211#,364701212,شماغ - الشياكة - شباب - 50,65,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,46,Youth
,#p30211#,364701214,شماغ - الشياكة - شباب - 52,65,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,50,Youth
,#p30211#,364701216,شماغ - الشياكة - رجالي - 38,65,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,52,Youth
,#p30211#,364710208,شماغ - الشياكة - رجالي - 42,65,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,38,Men
,#p30211#,364710210,شماغ - الشياكة - شباب - 46,65,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,42,Men
,#p30211#,364710212,شماغ - الشياكة - شباب - 50,65,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,46,Youth
,#p30211#,364710214,شماغ - الشياكة - شباب - 52,65,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,50,Youth
,#p30211#,364710216,شماغ - الشياكة - رجالي - 55,285,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,52,Youth
,#p30211#,370301219,شماغ - الشياكة - رجالي - 58,285,Alshiaka,Headgear>Alshiaka>Shumagh,White,Swiss Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,55,Men
,#p30211#,370301221,شماغ - الشياكة - رجالي - 60,285,Alshiaka,Headgear>Alshiaka>Shumagh,White,Swiss Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,58,Men
,#p30211#,370301222,شماغ - الشياكة - رجالي - 62,285,Alshiaka,Headgear>Alshiaka>Shumagh,White,Swiss Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,60,Men
,#p30211#,370301223,شماغ - الشياكة - رجالي - 55,145,Alshiaka,Headgear>Alshiaka>Shumagh,White,Swiss Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,62,Men
,#p30211#,370401219,شماغ - الشياكة - رجالي - 58,145,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,55,Men
,#p30211#,370401221,شماغ - الشياكة - رجالي - 60,145,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,58,Men
,#p30211#,370401222,شماغ - الشياكة - رجالي - 62,145,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,60,Men
,#p30211#,370401223,شماغ - الشياكة - رجالي - 42,95,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,62,Men
,#p30211#,370402210,شماغ - الشياكة - شباب - 50,95,Alshiaka,Headgear>Alshiaka>Shumagh,Cream,Chinese Shumagh Cream,NA,Seasonal,Non Consignment,NA,NA,NA,NA,42,Men
,#p30211#,370402214,شماغ - الشياكة - شباب - 52,95,Alshiaka,Headgear>Alshiaka>Shumagh,Cream,Chinese Shumagh Cream,NA,Seasonal,Non Consignment,NA,NA,NA,NA,50,Youth
,#p30211#,370402216,شماغ - الشياكة - رجالي - 55,145,Alshiaka,Headgear>Alshiaka>Shumagh,Cream,Chinese Shumagh Cream,NA,Seasonal,Non Consignment,NA,NA,NA,NA,52,Youth
,#p30211#,370402219,شماغ - الشياكة - رجالي - 58,145,Alshiaka,Headgear>Alshiaka>Shumagh,Cream,Chinese Shumagh Cream,NA,Seasonal,Non Consignment,NA,NA,NA,NA,55,Men
,#p30211#,370402221,شماغ - الشياكة - رجالي - 60,145,Alshiaka,Headgear>Alshiaka>Shumagh,Cream,Chinese Shumagh Cream,NA,Seasonal,Non Consignment,NA,NA,NA,NA,58,Men
,#p30211#,370402222,شماغ - الشياكة - رجالي - 62,145,Alshiaka,Headgear>Alshiaka>Shumagh,Cream,Chinese Shumagh Cream,NA,Seasonal,Non Consignment,NA,NA,NA,NA,60,Men
,#p30211#,370402223,شماغ - الشياكة - رجالي - 55,145,Alshiaka,Headgear>Alshiaka>Shumagh,Cream,Chinese Shumagh Cream,NA,Seasonal,Non Consignment,NA,NA,NA,NA,62,Men
,#p30211#,370410219,شماغ - الشياكة - رجالي - 58,145,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,55,Men
,#p30211#,370410221,شماغ - الشياكة - رجالي - 60,145,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,58,Men
,#p30211#,370410222,شماغ - الشياكة - رجالي - 62,145,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,60,Men
,#p30211#,370410223,شماغ - الشياكة - رجالي - 55,145,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,62,Men
,#p30211#,370501219,شماغ - الشياكة - رجالي - 60,145,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,55,Men
,#p30211#,370501222,شماغ - الشياكة - رجالي - 62,145,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,60,Men
,#p30211#,370501223,شماغ - الشياكة - رجالي - 55,145,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,62,Men
,#p30211#,370510219,شماغ - الشياكة - رجالي - 58,145,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,55,Men
,#p30211#,370510221,شماغ - الشياكة - رجالي - 60,145,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,58,Men
,#p30211#,370510222,شماغ - الشياكة - رجالي - 62,145,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,60,Men
,#p30211#,370510223,شماغ - الشياكة - رجالي - 55,30,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,62,Men
,#p30211#,370601219,شماغ - الشياكة - رجالي - 58,30,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,55,Men
,#p30211#,370601221,شماغ - الشياكة - رجالي - 60,30,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,58,Men
,#p30211#,370601222,شماغ - الشياكة - رجالي - 62,30,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,60,Men
,#p30211#,370601223,شماغ - الشياكة - رجالي - 55,30,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,62,Men
,#p30211#,370610219,شماغ - الشياكة - رجالي - 58,30,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,55,Men
,#p30211#,370610221,شماغ - الشياكة - رجالي - 60,30,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,58,Men
,#p30211#,370610222,شماغ - الشياكة - رجالي - 62,30,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,60,Men
,#p30211#,370610223,شماغ - الشياكة - رجالي - 55,199,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,62,Men
,#p30211#,370701219,شماغ - الشياكة - رجالي - 58,199,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,55,Men
,#p30211#,370701221,شماغ - الشياكة - رجالي - 60,199,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,58,Men
,#p30211#,370701222,شماغ - الشياكة - رجالي - 62,199,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,60,Men
,#p30211#,370701223,شماغ - الشياكة - رجالي - 55,199,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,62,Men
,#p30211#,370710219,شماغ - الشياكة - رجالي - 58,199,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,55,Men
,#p30211#,370710221,شماغ - الشياكة - رجالي - 60,199,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,58,Men
,#p30211#,370710222,شماغ - الشياكة - رجالي - 62,199,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,60,Men
,#p30211#,370710223,شماغ - الشياكة - رجالي - 55,285,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,62,Men
,#p30211#,372201219,شماغ - الشياكة - رجالي - 62,285,Alshiaka,Headgear>Alshiaka>Shumagh,White,Swiss Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,55,Men
,#p30211#,372201223,شماغ - الشياكة - رجالي - 55,285,Alshiaka,Headgear>Alshiaka>Shumagh,White,Swiss Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,62,Men
,#p30211#,375310219,شماغ - الشياكة - رجالي - 58,285,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Swiss Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,55,Men
,#p30211#,375310221,شماغ - الشياكة - رجالي - 60,285,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Swiss Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,58,Men
,#p30211#,375310222,شماغ - الشياكة - رجالي - 42,95,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Swiss Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,60,Men
,#p30211#,479501210,شماغ - الشياكة - شباب - 46,95,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,42,Men
,#p30211#,479501212,شماغ - الشياكة - شباب - 50,95,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,46,Youth
,#p30211#,479501214,شماغ - الشياكة - شباب - 52,95,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,50,Youth
,#p30211#,479501216,شماغ - الشياكة - رجالي - 55,145,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,52,Youth
